s.no,Date,Quantity,Item,Price,Invoice no.,Customer Id
12315,28-01-2025,87,1994,₹ 870.00,12315,25
12316,31-10-2025,4,2312,₹ 40.00,12316,153
12317,14-03-2025,29,4058,₹ 290.00,12317,104
12318,23-08-2025,82,2579,₹ 820.00,12318,114
12319,03-02-2025,92,4875,₹ 920.00,12319,491
12320,11-08-2025,18,1970,₹ 180.00,12320,211
12321,20-08-2025,24,2298,₹ 240.00,12321,190
12322,30-05-2025,37,1681,₹ 370.00,12322,392
12323,26-08-2025,6,2496,₹ 60.00,12323,329
12324,05-06-2025,84,4866,₹ 840.00,12324,312
12325,26-01-2025,27,1879,₹ 270.00,12325,240
12326,08-05-2025,59,2679,₹ 590.00,12326,205
12327,14-03-2025,68,4205,₹ 680.00,12327,98
12328,05-07-2025,34,3110,₹ 340.00,12328,84
12329,24-08-2025,73,123,₹ 730.00,12329,247
12330,04-04-2025,25,11,₹ 250.00,12330,376
12331,16-06-2025,44,2123,₹ 440.00,12331,360
12332,10-06-2025,75,3532,₹ 750.00,12332,202
12333,27-06-2025,88,2084,₹ 880.00,12333,206
12334,20-02-2025,34,4261,₹ 340.00,12334,234
12335,29-09-2025,98,2681,₹ 980.00,12335,410
12336,24-06-2025,43,3279,₹ 430.00,12336,345
12337,26-01-2025,6,3046,₹ 60.00,12337,266
12338,03-03-2025,28,3828,₹ 280.00,12338,244
12339,01-07-2025,18,707,₹ 180.00,12339,267
12340,16-06-2025,17,3014,₹ 170.00,12340,456
12341,24-07-2025,90,3957,₹ 900.00,12341,401
12342,06-05-2025,33,1961,₹ 330.00,12342,314
12343,29-03-2025,71,2103,₹ 710.00,12343,103
12344,31-07-2025,66,2336,₹ 660.00,12344,272
12345,12-11-2025,48,580,₹ 480.00,12345,3
12346,06-08-2025,35,1994,₹ 350.00,12346,197
12347,14-07-2025,37,2901,₹ 370.00,12347,202
12348,29-06-2025,60,2261,₹ 600.00,12348,448
12349,10-08-2025,17,4851,₹ 170.00,12349,450
12350,23-10-2025,87,2018,₹ 870.00,12350,146
12351,11-06-2025,26,176,₹ 260.00,12351,184
12352,08-08-2025,27,3337,₹ 270.00,12352,205
12353,27-03-2025,55,3802,₹ 550.00,12353,183
12354,30-05-2025,12,1845,₹ 120.00,12354,66
12355,17-07-2025,84,367,₹ 840.00,12355,36
12356,05-08-2025,75,1352,₹ 750.00,12356,80
12357,09-06-2025,61,3228,₹ 610.00,12357,87
12358,26-09-2025,88,1233,₹ 880.00,12358,299
12359,09-06-2025,53,4124,₹ 530.00,12359,138
12360,11-10-2025,44,863,₹ 440.00,12360,180
12361,22-08-2025,62,2531,₹ 620.00,12361,336
12362,21-02-2025,6,4640,₹ 60.00,12362,472
12363,23-01-2025,99,1257,₹ 990.00,12363,195
12364,31-03-2025,12,1896,₹ 120.00,12364,93
12365,11-03-2025,5,308,₹ 50.00,12365,78
12366,04-04-2025,83,582,₹ 830.00,12366,370
12367,22-06-2025,74,3037,₹ 740.00,12367,112
12368,13-08-2025,28,3560,₹ 280.00,12368,420
12369,28-02-2025,89,405,₹ 890.00,12369,343
12370,05-04-2025,53,3016,₹ 530.00,12370,292
12371,21-09-2025,32,491,₹ 320.00,12371,447
12372,12-04-2025,89,4988,₹ 890.00,12372,191
12373,12-02-2025,41,4319,₹ 410.00,12373,25
12374,04-02-2025,81,315,₹ 810.00,12374,50
12375,29-08-2025,65,4082,₹ 650.00,12375,401
12376,12-10-2025,87,3768,₹ 870.00,12376,270
12377,10-10-2025,52,2622,₹ 520.00,12377,92
12378,03-09-2025,2,62,₹ 20.00,12378,241
12379,30-08-2025,36,1459,₹ 360.00,12379,475
12380,17-06-2025,20,1135,₹ 200.00,12380,441
12381,10-11-2025,100,1894,₹ 900.00,12381,138
12382,24-01-2025,22,4299,₹ 220.00,12382,431
12383,31-07-2025,48,3652,₹ 480.00,12383,359
12384,07-01-2025,67,2260,₹ 670.00,12384,405
12385,04-10-2025,89,4104,₹ 890.00,12385,164
12386,29-04-2025,97,721,₹ 970.00,12386,3
12387,26-02-2025,72,4246,₹ 720.00,12387,230
12388,06-04-2025,60,3048,₹ 600.00,12388,248
12389,10-02-2025,81,3360,₹ 810.00,12389,53
12390,09-06-2025,53,3820,₹ 530.00,12390,445
12391,07-02-2025,41,2753,₹ 410.00,12391,243
12392,15-07-2025,26,4141,₹ 260.00,12392,418
12393,02-07-2025,69,3934,₹ 690.00,12393,244
12394,26-02-2025,88,351,₹ 880.00,12394,399
12395,10-01-2025,23,4877,₹ 230.00,12395,80
12396,05-10-2025,28,2872,₹ 280.00,12396,322
12397,17-06-2025,10,1257,₹ 100.00,12397,253
12398,06-10-2025,82,1613,₹ 820.00,12398,372
12399,11-04-2025,87,2924,₹ 870.00,12399,336
12400,01-08-2025,43,3178,₹ 430.00,12400,483
12401,10-08-2025,78,937,₹ 780.00,12401,290
12402,05-06-2025,68,4530,₹ 680.00,12402,425
12403,07-02-2025,81,2001,₹ 810.00,12403,41
12404,20-10-2025,92,412,₹ 920.00,12404,244
12405,20-10-2025,37,2867,₹ 370.00,12405,334
12406,06-09-2025,15,251,₹ 150.00,12406,303
12407,22-06-2025,55,36,₹ 550.00,12407,191
12408,01-05-2025,72,669,₹ 720.00,12408,76
12409,27-02-2025,90,986,₹ 900.00,12409,484
12410,23-05-2025,10,866,₹ 100.00,12410,213
12411,28-03-2025,94,117,₹ 940.00,12411,200
12412,10-06-2025,40,3478,₹ 400.00,12412,176
12413,20-03-2025,90,2950,₹ 900.00,12413,445
12414,11-08-2025,65,1613,₹ 650.00,12414,160
12415,02-06-2025,93,1182,₹ 930.00,12415,455
12416,30-03-2025,86,3483,₹ 860.00,12416,402
12417,02-09-2025,10,3348,₹ 100.00,12417,478
12418,07-07-2025,11,332,₹ 110.00,12418,139
12419,08-04-2025,38,4737,₹ 380.00,12419,6
12420,04-10-2025,83,4204,₹ 830.00,12420,325
12421,27-04-2025,42,2296,₹ 420.00,12421,4
12422,07-03-2025,43,2042,₹ 430.00,12422,331
12423,24-10-2025,27,2273,₹ 270.00,12423,358
12424,14-01-2025,97,4801,₹ 970.00,12424,9
12425,19-05-2025,42,773,₹ 420.00,12425,338
12426,27-09-2025,10,1916,₹ 100.00,12426,416
12427,26-06-2025,97,4459,₹ 970.00,12427,296
12428,01-01-2025,74,4308,₹ 740.00,12428,22
12429,01-03-2025,83,356,₹ 830.00,12429,216
12430,25-02-2025,85,3115,₹ 850.00,12430,83
12431,19-01-2025,28,2723,₹ 280.00,12431,498
12432,11-06-2025,23,4495,₹ 230.00,12432,400
12433,19-09-2025,23,4337,₹ 230.00,12433,328
12434,19-07-2025,32,165,₹ 320.00,12434,210
12435,16-08-2025,9,4429,₹ 90.00,12435,58
12436,06-11-2025,30,2705,₹ 300.00,12436,221
12437,29-09-2025,90,1366,₹ 900.00,12437,303
12438,27-07-2025,3,682,₹ 30.00,12438,83
12439,29-04-2025,64,790,₹ 640.00,12439,258
12440,13-05-2025,56,663,₹ 560.00,12440,248
12441,01-01-2025,63,4638,₹ 630.00,12441,457
12442,20-06-2025,98,738,₹ 980.00,12442,353
12443,09-10-2025,6,4179,₹ 60.00,12443,186
12444,18-08-2025,61,784,₹ 610.00,12444,32
12445,31-08-2025,12,3596,₹ 120.00,12445,135
12446,15-04-2025,42,2388,₹ 420.00,12446,287
12447,28-02-2025,14,1702,₹ 140.00,12447,293
12448,27-08-2025,83,2040,₹ 830.00,12448,69
12449,21-08-2025,10,1819,₹ 100.00,12449,266
12450,03-07-2025,2,840,₹ 20.00,12450,326
12451,23-02-2025,31,3690,₹ 310.00,12451,153
12452,03-04-2025,88,900,₹ 880.00,12452,51
12453,13-10-2025,81,2412,₹ 810.00,12453,213
12454,02-09-2025,74,2232,₹ 740.00,12454,270
12455,29-08-2025,75,289,₹ 750.00,12455,406
12456,04-02-2025,68,3265,₹ 680.00,12456,101
12457,30-10-2025,25,4536,₹ 250.00,12457,21
12458,16-06-2025,52,3904,₹ 520.00,12458,443
12459,07-01-2025,84,2992,₹ 840.00,12459,27
12460,03-02-2025,61,844,₹ 610.00,12460,483
12461,15-06-2025,80,1862,₹ 800.00,12461,233
12462,29-06-2025,32,3191,₹ 320.00,12462,386
12463,19-02-2025,100,48,₹ 900.00,12463,196
12464,29-05-2025,10,1858,₹ 100.00,12464,104
12465,19-02-2025,96,543,₹ 960.00,12465,336
12466,15-07-2025,47,3626,₹ 470.00,12466,480
12467,12-06-2025,18,3844,₹ 180.00,12467,357
12468,29-01-2025,24,356,₹ 240.00,12468,477
12469,15-02-2025,36,54,₹ 360.00,12469,457
12470,22-02-2025,57,1072,₹ 570.00,12470,500
12471,29-04-2025,41,2882,₹ 410.00,12471,325
12472,06-10-2025,84,1300,₹ 840.00,12472,390
12473,22-08-2025,51,4805,₹ 510.00,12473,189
12474,05-04-2025,18,1139,₹ 180.00,12474,10
12475,15-01-2025,50,2716,₹ 500.00,12475,338
12476,21-09-2025,61,870,₹ 610.00,12476,285
12477,06-02-2025,65,3180,₹ 650.00,12477,350
12478,24-02-2025,10,4298,₹ 100.00,12478,471
12479,23-04-2025,47,2501,₹ 470.00,12479,279
12480,11-10-2025,17,4500,₹ 170.00,12480,273
12481,06-01-2025,74,3239,₹ 740.00,12481,11
12482,20-10-2025,73,1127,₹ 730.00,12482,200
12483,28-04-2025,9,3441,₹ 90.00,12483,392
12484,09-04-2025,38,3594,₹ 380.00,12484,192
12485,25-01-2025,89,1135,₹ 890.00,12485,395
12486,19-08-2025,6,4470,₹ 60.00,12486,2
12487,09-09-2025,22,4147,₹ 220.00,12487,59
12488,16-05-2025,64,2439,₹ 640.00,12488,322
12489,02-04-2025,10,4100,₹ 100.00,12489,169
12490,30-03-2025,63,4748,₹ 630.00,12490,141
12491,31-05-2025,51,4592,₹ 510.00,12491,1
12492,18-06-2025,22,1847,₹ 220.00,12492,96
12493,10-03-2025,26,3707,₹ 260.00,12493,227
12494,20-09-2025,55,524,₹ 550.00,12494,436
12495,25-09-2025,5,4262,₹ 50.00,12495,250
12496,12-06-2025,66,950,₹ 660.00,12496,197
12497,27-05-2025,74,1724,₹ 740.00,12497,157
12498,25-03-2025,22,4315,₹ 220.00,12498,159
12499,28-05-2025,49,207,₹ 490.00,12499,37
12500,13-07-2025,24,4382,₹ 240.00,12500,280
12501,07-01-2025,8,692,₹ 80.00,12501,179
12502,26-03-2025,97,342,₹ 970.00,12502,449
12503,16-02-2025,11,3313,₹ 110.00,12503,398
12504,08-03-2025,73,1372,₹ 730.00,12504,368
12505,08-03-2025,17,1762,₹ 170.00,12505,53
12506,13-08-2025,54,3001,₹ 540.00,12506,355
12507,08-10-2025,6,1030,₹ 60.00,12507,130
12508,24-06-2025,58,3120,₹ 580.00,12508,61
12509,29-03-2025,54,4216,₹ 540.00,12509,280
12510,09-11-2025,41,2607,₹ 410.00,12510,411
12511,12-08-2025,89,486,₹ 890.00,12511,464
12512,18-08-2025,16,568,₹ 160.00,12512,496
12513,03-03-2025,3,2330,₹ 30.00,12513,21
12514,11-09-2025,18,3539,₹ 180.00,12514,279
12515,11-11-2025,90,1742,₹ 900.00,12515,360
12516,08-03-2025,56,661,₹ 560.00,12516,200
12517,07-01-2025,9,530,₹ 90.00,12517,251
12518,30-03-2025,57,3684,₹ 570.00,12518,289
12519,29-07-2025,70,2909,₹ 700.00,12519,324
12520,01-09-2025,11,34,₹ 110.00,12520,351
12521,03-08-2025,70,4101,₹ 700.00,12521,293
12522,18-02-2025,19,709,₹ 190.00,12522,341
12523,05-05-2025,100,3036,₹ 900.00,12523,331
12524,17-10-2025,10,2930,₹ 100.00,12524,97
12525,16-04-2025,62,2471,₹ 620.00,12525,490
12526,03-02-2025,99,4895,₹ 990.00,12526,449
12527,05-06-2025,58,4334,₹ 580.00,12527,404
12528,10-08-2025,83,4257,₹ 830.00,12528,328
12529,30-08-2025,19,2948,₹ 190.00,12529,332
12530,09-05-2025,63,2622,₹ 630.00,12530,143
12531,24-07-2025,74,35,₹ 740.00,12531,266
12532,04-08-2025,59,4996,₹ 590.00,12532,84
12533,01-10-2025,53,4509,₹ 530.00,12533,239
12534,28-03-2025,93,4491,₹ 930.00,12534,90
12535,14-07-2025,35,4896,₹ 350.00,12535,183
12536,06-09-2025,77,786,₹ 770.00,12536,126
12537,22-09-2025,73,138,₹ 730.00,12537,82
12538,25-01-2025,81,4479,₹ 810.00,12538,171
12539,23-07-2025,48,4090,₹ 480.00,12539,131
12540,13-01-2025,20,4671,₹ 200.00,12540,178
12541,07-03-2025,4,4842,₹ 40.00,12541,206
12542,05-05-2025,60,420,₹ 600.00,12542,104
12543,13-08-2025,73,2660,₹ 730.00,12543,91
12544,31-03-2025,95,1592,₹ 950.00,12544,439
12545,08-11-2025,37,698,₹ 370.00,12545,114
12546,03-09-2025,3,4253,₹ 30.00,12546,398
12547,28-04-2025,16,74,₹ 160.00,12547,93
12548,14-06-2025,53,4019,₹ 530.00,12548,168
12549,01-02-2025,39,1300,₹ 390.00,12549,305
12550,01-10-2025,96,3610,₹ 960.00,12550,66
12551,01-03-2025,77,4471,₹ 770.00,12551,486
12552,29-01-2025,57,3890,₹ 570.00,12552,165
12553,02-11-2025,18,1495,₹ 180.00,12553,454
12554,05-04-2025,100,1626,₹ 900.00,12554,23
12555,08-02-2025,56,1227,₹ 560.00,12555,482
12556,05-09-2025,21,382,₹ 210.00,12556,62
12557,03-11-2025,48,4504,₹ 480.00,12557,217
12558,15-07-2025,23,4850,₹ 230.00,12558,142
12559,12-06-2025,33,3156,₹ 330.00,12559,329
12560,22-09-2025,76,2633,₹ 760.00,12560,33
12561,01-06-2025,9,4487,₹ 90.00,12561,434
12562,13-10-2025,59,1015,₹ 590.00,12562,414
12563,28-01-2025,30,3331,₹ 300.00,12563,32
12564,05-02-2025,21,1225,₹ 210.00,12564,403
12565,26-02-2025,16,4039,₹ 160.00,12565,348
12566,25-04-2025,31,1187,₹ 310.00,12566,134
12567,26-07-2025,65,3705,₹ 650.00,12567,486
12568,04-07-2025,43,3354,₹ 430.00,12568,144
12569,24-07-2025,66,4161,₹ 660.00,12569,287
12570,07-08-2025,12,879,₹ 120.00,12570,485
12571,29-03-2025,5,1590,₹ 50.00,12571,2
12572,21-03-2025,63,946,₹ 630.00,12572,70
12573,09-05-2025,62,4369,₹ 620.00,12573,314
12574,16-04-2025,57,2743,₹ 570.00,12574,176
12575,26-04-2025,3,404,₹ 30.00,12575,366
12576,12-07-2025,17,4047,₹ 170.00,12576,358
12577,02-05-2025,30,1990,₹ 300.00,12577,232
12578,29-08-2025,53,2107,₹ 530.00,12578,257
12579,24-01-2025,75,3102,₹ 750.00,12579,345
12580,31-03-2025,98,3310,₹ 980.00,12580,125
12581,12-09-2025,49,2468,₹ 490.00,12581,106
12582,01-01-2025,100,731,₹ 900.00,12582,132
12583,05-05-2025,48,2833,₹ 480.00,12583,340
12584,20-04-2025,13,1231,₹ 130.00,12584,287
12585,04-03-2025,3,546,₹ 30.00,12585,490
12586,25-05-2025,95,3470,₹ 950.00,12586,395
12587,20-07-2025,72,3814,₹ 720.00,12587,155
12588,09-10-2025,13,3673,₹ 130.00,12588,163
12589,31-07-2025,47,4660,₹ 470.00,12589,60
12590,16-02-2025,97,4420,₹ 970.00,12590,94
12591,19-04-2025,69,4064,₹ 690.00,12591,259
12592,17-05-2025,10,2530,₹ 100.00,12592,380
12593,17-03-2025,90,4907,₹ 900.00,12593,420
12594,24-05-2025,79,2991,₹ 790.00,12594,369
12595,03-09-2025,37,4612,₹ 370.00,12595,322
12596,31-10-2025,23,2694,₹ 230.00,12596,368
12597,07-06-2025,35,3298,₹ 350.00,12597,425
12598,18-06-2025,94,1660,₹ 940.00,12598,287
12599,25-07-2025,48,4664,₹ 480.00,12599,494
12600,25-08-2025,91,913,₹ 910.00,12600,47
12601,02-06-2025,71,4598,₹ 710.00,12601,22
12602,15-02-2025,3,1642,₹ 30.00,12602,468
12603,04-03-2025,76,3488,₹ 760.00,12603,97
12604,04-09-2025,95,2528,₹ 950.00,12604,265
12605,26-10-2025,96,3095,₹ 960.00,12605,216
12606,04-02-2025,2,201,₹ 20.00,12606,492
12607,18-08-2025,45,2665,₹ 450.00,12607,405
12608,23-05-2025,97,3688,₹ 970.00,12608,188
12609,09-08-2025,59,3855,₹ 590.00,12609,340
12610,02-05-2025,66,2397,₹ 660.00,12610,83
12611,25-04-2025,49,1020,₹ 490.00,12611,107
12612,13-06-2025,39,2240,₹ 390.00,12612,329
12613,02-05-2025,55,2021,₹ 550.00,12613,239
12614,01-05-2025,42,2274,₹ 420.00,12614,409
12615,04-02-2025,5,3824,₹ 50.00,12615,434
12616,14-08-2025,6,4079,₹ 60.00,12616,410
12617,05-02-2025,70,806,₹ 700.00,12617,376
12618,16-06-2025,91,4764,₹ 910.00,12618,375
12619,01-03-2025,24,1148,₹ 240.00,12619,88
12620,10-04-2025,4,4116,₹ 40.00,12620,144
12621,08-03-2025,43,4124,₹ 430.00,12621,428
12622,26-06-2025,39,699,₹ 390.00,12622,176
12623,14-07-2025,74,3181,₹ 740.00,12623,147
12624,02-04-2025,87,1971,₹ 870.00,12624,217
12625,03-07-2025,77,856,₹ 770.00,12625,163
12626,29-08-2025,74,903,₹ 740.00,12626,196
12627,10-02-2025,15,1224,₹ 150.00,12627,157
12628,08-03-2025,91,545,₹ 910.00,12628,163
12629,22-05-2025,93,624,₹ 930.00,12629,376
12630,19-04-2025,84,8,₹ 840.00,12630,148
12631,03-04-2025,71,3480,₹ 710.00,12631,259
12632,20-07-2025,16,3854,₹ 160.00,12632,302
12633,07-07-2025,86,3877,₹ 860.00,12633,421
12634,30-06-2025,51,780,₹ 510.00,12634,74
12635,17-08-2025,17,2250,₹ 170.00,12635,136
12636,26-03-2025,74,1698,₹ 740.00,12636,185
12637,04-02-2025,5,3015,₹ 50.00,12637,271
12638,24-09-2025,92,3069,₹ 920.00,12638,76
12639,31-08-2025,60,1297,₹ 600.00,12639,46
12640,22-09-2025,72,3781,₹ 720.00,12640,324
12641,24-07-2025,16,518,₹ 160.00,12641,435
12642,13-08-2025,75,2447,₹ 750.00,12642,200
12643,03-09-2025,48,536,₹ 480.00,12643,111
12644,01-04-2025,24,4755,₹ 240.00,12644,484
12645,14-10-2025,31,1917,₹ 310.00,12645,32
12646,22-05-2025,61,3485,₹ 610.00,12646,379
12647,19-03-2025,48,381,₹ 480.00,12647,92
12648,09-10-2025,74,3622,₹ 740.00,12648,25
12649,26-01-2025,48,2713,₹ 480.00,12649,137
12650,24-01-2025,99,4189,₹ 990.00,12650,428
12651,10-03-2025,68,288,₹ 680.00,12651,431
12652,17-10-2025,15,4829,₹ 150.00,12652,494
12653,08-08-2025,38,3374,₹ 380.00,12653,239
12654,20-02-2025,42,3985,₹ 420.00,12654,45
12655,16-01-2025,5,1347,₹ 50.00,12655,96
12656,18-02-2025,71,1157,₹ 710.00,12656,147
12657,22-01-2025,1,3848,₹ 10.00,12657,443
12658,03-09-2025,10,3840,₹ 100.00,12658,88
12659,02-09-2025,100,3660,₹ 900.00,12659,254
12660,31-07-2025,25,4564,₹ 250.00,12660,369
12661,02-03-2025,25,230,₹ 250.00,12661,98
12662,11-07-2025,19,3172,₹ 190.00,12662,441
12663,08-02-2025,60,2672,₹ 600.00,12663,376
12664,29-10-2025,38,4103,₹ 380.00,12664,18
12665,15-04-2025,21,2895,₹ 210.00,12665,105
12666,08-10-2025,35,450,₹ 350.00,12666,306
12667,03-06-2025,93,2690,₹ 930.00,12667,52
12668,02-09-2025,99,3534,₹ 990.00,12668,33
12669,26-06-2025,77,2202,₹ 770.00,12669,222
12670,08-02-2025,62,555,₹ 620.00,12670,63
12671,23-08-2025,40,58,₹ 400.00,12671,216
12672,16-03-2025,73,1835,₹ 730.00,12672,157
12673,29-04-2025,12,1766,₹ 120.00,12673,366
12674,01-02-2025,78,1347,₹ 780.00,12674,50
12675,31-07-2025,34,389,₹ 340.00,12675,307
12676,04-10-2025,44,1014,₹ 440.00,12676,192
12677,08-11-2025,55,3062,₹ 550.00,12677,351
12678,13-03-2025,23,4381,₹ 230.00,12678,338
12679,05-01-2025,58,4098,₹ 580.00,12679,473
12680,25-05-2025,4,4623,₹ 40.00,12680,423
12681,01-11-2025,23,1139,₹ 230.00,12681,467
12682,19-05-2025,38,798,₹ 380.00,12682,359
12683,26-07-2025,26,1068,₹ 260.00,12683,322
12684,04-05-2025,14,4737,₹ 140.00,12684,225
12685,27-04-2025,64,3448,₹ 640.00,12685,40
12686,22-06-2025,62,3889,₹ 620.00,12686,66
12687,22-08-2025,98,553,₹ 980.00,12687,488
12688,07-04-2025,16,630,₹ 160.00,12688,349
12689,28-01-2025,39,2771,₹ 390.00,12689,412
12690,10-03-2025,66,2696,₹ 660.00,12690,118
12691,16-08-2025,30,2825,₹ 300.00,12691,257
12692,26-01-2025,84,3865,₹ 840.00,12692,95
12693,12-08-2025,59,4726,₹ 590.00,12693,365
12694,01-07-2025,9,3948,₹ 90.00,12694,96
12695,15-02-2025,66,697,₹ 660.00,12695,437
12696,02-03-2025,26,3363,₹ 260.00,12696,125
12697,19-10-2025,72,4050,₹ 720.00,12697,203
12698,16-03-2025,74,1649,₹ 740.00,12698,112
12699,12-06-2025,36,3857,₹ 360.00,12699,312
12700,30-03-2025,58,1720,₹ 580.00,12700,370
12701,25-05-2025,62,1617,₹ 620.00,12701,25
12702,25-08-2025,22,4165,₹ 220.00,12702,51
12703,23-01-2025,33,1708,₹ 330.00,12703,437
12704,31-10-2025,67,3801,₹ 670.00,12704,317
12705,08-03-2025,73,2137,₹ 730.00,12705,342
12706,22-03-2025,52,1721,₹ 520.00,12706,218
12707,09-11-2025,8,3699,₹ 80.00,12707,173
12708,16-09-2025,47,316,₹ 470.00,12708,166
12709,03-07-2025,97,4080,₹ 970.00,12709,456
12710,09-02-2025,4,3151,₹ 40.00,12710,486
12711,18-02-2025,28,4932,₹ 280.00,12711,218
12712,03-04-2025,27,908,₹ 270.00,12712,326
12713,09-03-2025,65,6,₹ 650.00,12713,299
12714,21-04-2025,77,2882,₹ 770.00,12714,218
12715,11-01-2025,77,406,₹ 770.00,12715,310
12716,12-07-2025,34,2439,₹ 340.00,12716,450
12717,01-03-2025,69,3416,₹ 690.00,12717,170
12718,15-04-2025,43,2574,₹ 430.00,12718,396
12719,04-08-2025,38,629,₹ 380.00,12719,56
12720,28-03-2025,69,3669,₹ 690.00,12720,212
12721,29-08-2025,13,3665,₹ 130.00,12721,120
12722,27-06-2025,27,3159,₹ 270.00,12722,444
12723,12-10-2025,55,1174,₹ 550.00,12723,295
12724,24-01-2025,14,3157,₹ 140.00,12724,156
12725,17-02-2025,5,4630,₹ 50.00,12725,257
12726,14-10-2025,46,118,₹ 460.00,12726,470
12727,14-02-2025,49,2706,₹ 490.00,12727,26
12728,25-09-2025,26,3855,₹ 260.00,12728,307
12729,07-08-2025,46,4235,₹ 460.00,12729,406
12730,14-05-2025,93,1605,₹ 930.00,12730,490
12731,16-04-2025,93,4989,₹ 930.00,12731,10
12732,22-02-2025,71,52,₹ 710.00,12732,92
12733,31-01-2025,23,2474,₹ 230.00,12733,183
12734,05-10-2025,58,390,₹ 580.00,12734,179
12735,10-04-2025,98,3645,₹ 980.00,12735,296
12736,27-08-2025,18,373,₹ 180.00,12736,35
12737,15-02-2025,83,61,₹ 830.00,12737,62
12738,03-02-2025,8,4654,₹ 80.00,12738,111
12739,09-03-2025,27,1517,₹ 270.00,12739,333
12740,07-03-2025,49,3120,₹ 490.00,12740,137
12741,17-04-2025,58,819,₹ 580.00,12741,115
12742,18-04-2025,63,4254,₹ 630.00,12742,207
12743,11-01-2025,34,1557,₹ 340.00,12743,217
12744,19-09-2025,36,3317,₹ 360.00,12744,138
12745,27-06-2025,82,3858,₹ 820.00,12745,161
12746,10-04-2025,37,1379,₹ 370.00,12746,319
12747,25-10-2025,72,998,₹ 720.00,12747,235
12748,19-02-2025,85,3843,₹ 850.00,12748,131
12749,07-04-2025,6,1465,₹ 60.00,12749,429
12750,27-06-2025,38,2128,₹ 380.00,12750,470
12751,05-04-2025,13,3,₹ 130.00,12751,236
12752,04-10-2025,89,239,₹ 890.00,12752,500
12753,19-06-2025,17,1278,₹ 170.00,12753,284
12754,02-09-2025,44,422,₹ 440.00,12754,327
12755,20-09-2025,72,1388,₹ 720.00,12755,211
12756,19-06-2025,26,3602,₹ 260.00,12756,181
12757,03-10-2025,60,260,₹ 600.00,12757,43
12758,15-06-2025,39,116,₹ 390.00,12758,156
12759,15-10-2025,64,3399,₹ 640.00,12759,113
12760,07-02-2025,15,4991,₹ 150.00,12760,462
12761,13-08-2025,16,2392,₹ 160.00,12761,269
12762,04-06-2025,53,29,₹ 530.00,12762,56
12763,30-08-2025,64,1672,₹ 640.00,12763,420
12764,08-04-2025,47,3650,₹ 470.00,12764,250
12765,06-08-2025,93,1166,₹ 930.00,12765,412
12766,14-10-2025,31,3480,₹ 310.00,12766,236
12767,19-05-2025,60,1124,₹ 600.00,12767,8
12768,28-08-2025,72,1973,₹ 720.00,12768,438
12769,06-01-2025,65,2020,₹ 650.00,12769,311
12770,12-02-2025,17,3598,₹ 170.00,12770,309
12771,08-05-2025,28,93,₹ 280.00,12771,106
12772,05-11-2025,91,3165,₹ 910.00,12772,309
12773,11-11-2025,26,1284,₹ 260.00,12773,365
12774,14-07-2025,30,3358,₹ 300.00,12774,57
12775,03-05-2025,95,3319,₹ 950.00,12775,175
12776,21-08-2025,12,4591,₹ 120.00,12776,488
12777,12-05-2025,41,1250,₹ 410.00,12777,376
12778,29-09-2025,31,4094,₹ 310.00,12778,45
12779,03-04-2025,8,3646,₹ 80.00,12779,319
12780,28-06-2025,9,3704,₹ 90.00,12780,64
12781,11-11-2025,44,1169,₹ 440.00,12781,237
12782,08-03-2025,38,4133,₹ 380.00,12782,350
12783,31-03-2025,57,3337,₹ 570.00,12783,16
